customer_id,name,email,phone_number,country,city,age,gender,interests,signup_date,last_purchase_date,total_spent,purchase_frequency,churn
CUST1648,Timothy White,vpatterson@hotmail.com,+91 5145031 694,IN,Port Kelsey,21,M,Sports,2023-10-06,2023-12-27,2140.26,3.5,1
CUST1649,Cassidy Zimmerman,reedsarah@clark.com,+44 5088 697052,UK,South Ericside,46,M,"Sports, Fashion",2024-02-29,2024-06-07,3671.89,0.9,1
CUST1650,Kathy Snow,tlopez@hotmail.com,+1 (171) 951-3156,CA,East Shannonville,18,F,"Sports, Books",2023-11-19,2025-04-02,2105.33,3.4,0
CUST1651,William Reed,leslie14@miller.com,(531) 789-4063,US,North Martha,62,M,"Home Appliances, Electronics, Sports",2024-01-16,2025-04-26,1773.12,3.1,0
CUST1652,Mikayla Nguyen,smithjoshua@lopez-king.com,(501) 373-5753,US,Jasonburgh,38,Other,"Electronics, Fashion, Beauty",2024-01-30,2024-11-29,994.25,0.9,1
CUST1653,Jennifer Davis,hannahhooper@smith.com,+44 8232 517305,UK,West Eric,64,M,"Beauty, Fashion",2024-03-03,2025-05-14,3225.93,2.6,0
CUST1654,Katie Khan,elizabeth10@hotmail.com,+44 4576 297504,UK,Jefferytown,36,M,"Fashion, Sports",2023-08-30,2023-10-05,1621.39,2.2,1
CUST1655,Anthony Henderson,wyatt67@dyer-campbell.com,+234 664 523 2975,NG,Martinport,35,M,Books,2022-09-02,2025-03-03,2128.52,4.3,0
CUST1656,Dylan Lara,ivanmitchell@gomez-mccormick.biz,+234 976 984 9656,NG,Shawnaland,49,F,"Books, Beauty, Home Appliances",2023-07-25,2024-12-14,3518.03,1.7,1
CUST1657,Nancy Cook,troy51@hotmail.com,+44 7003 213482,UK,Fosterfurt,42,M,"Sports, Fashion, Home Appliances",2023-04-16,2024-07-19,279.98,4.3,1
CUST1658,Jennifer Mccormick,floyddanielle@thornton.com,+234 257 286 7474,NG,Zacharyberg,36,M,"Beauty, Sports",2023-05-05,2024-11-15,3265.44,3.6,1
CUST1659,Catherine Clay,oconnormatthew@yahoo.com,+1 (701) 749-7033,CA,South Danielle,23,Other,Books,2022-10-07,2022-10-20,4166.3,4.1,1
CUST1660,Andrew Jones,dparker@montgomery.com,+44 9931 181242,UK,Port Tommy,25,Other,"Beauty, Fashion, Home Appliances",2023-01-25,2025-02-15,2391.67,0.6,0
CUST1661,Barbara Harvey,danielle24@lee.com,+44 1539 191172,UK,Ashleyberg,54,F,"Sports, Electronics, Books",2022-12-16,2025-06-20,2389.51,2.0,0
CUST1662,Robert Rhodes,carriemorse@yahoo.com,(651) 317-5817,US,Powelltown,18,M,"Home Appliances, Books",2023-10-06,2024-04-25,3184.41,4.4,1
CUST1663,Emily Ross,slawson@hotmail.com,+234 327 541 1079,NG,Jasonchester,40,F,Home Appliances,2022-09-08,2024-07-19,3274.62,1.0,1
CUST1664,Natalie Whitehead,matthew25@simmons.biz,+1 (489) 679-3397,CA,Port Robin,69,Other,"Sports, Beauty",2023-08-27,2023-12-28,1012.19,0.6,1
CUST1665,Robert Freeman,tweeks@hotmail.com,+91 3779093 584,IN,Lake Evelynmouth,33,F,"Books, Sports, Beauty",2022-11-18,2024-04-09,3681.68,2.6,1
CUST1666,Melanie King,gbutler@gmail.com,+91 6929706 202,IN,Carolfurt,32,Other,Home Appliances,2022-12-15,2023-10-09,3424.92,1.9,1
CUST1667,James Palmer,vtodd@dominguez.org,+91 3842237 378,IN,Cassandraview,43,Other,Fashion,2022-10-06,2025-02-01,3892.95,4.8,0
CUST1668,Melanie Hogan,meyerronald@hotmail.com,+1 (431) 527-2420,CA,Lake Kevin,56,Other,"Fashion, Sports, Beauty",2024-06-20,2024-07-04,915.29,1.9,1
CUST1669,Crystal Rios,amymartinez@figueroa.com,+44 3215 776752,UK,South Tammy,21,M,"Fashion, Books",2022-09-05,2025-01-24,3350.69,4.0,1
CUST1670,Wayne Arnold,parsonsnancy@arias.com,+91 7468552 320,IN,New Kathyburgh,60,M,Fashion,2023-11-10,2025-07-11,2040.37,2.6,0
CUST1671,Cynthia Garcia,charleslee@walsh-jennings.com,+234 398 886 1079,NG,North Gary,31,F,Beauty,2022-08-24,2022-09-02,1606.88,1.3,1
CUST1672,Joshua Herman,austinrodriguez@hotmail.com,+44 6696 733754,UK,Port Stacyville,67,F,Home Appliances,2022-09-04,2023-06-16,855.28,3.0,1
CUST1673,Mr. Stuart Terry,lyonshannah@perkins.info,+44 7163 459403,UK,Port Katherine,61,F,"Fashion, Home Appliances, Sports",2023-12-28,2024-12-16,1789.09,2.6,1
CUST1674,Kendra Scott,ewilson@mitchell-vasquez.biz,+91 2933891 216,IN,Brayton,24,F,Books,2024-07-29,2024-11-20,3560.5,3.9,1
CUST1675,John Patel,anthonybrian@young.com,+44 9934 862409,UK,West Courtney,36,Other,"Home Appliances, Sports, Beauty",2024-06-27,2025-06-13,2059.43,2.0,0
CUST1676,Ryan Jackson,johnsonmichelle@hotmail.com,+1 (319) 282-5346,CA,New Jesusstad,65,Other,Fashion,2023-10-15,2025-02-24,451.12,2.7,0
CUST1677,Isaac Rios,christopherrodriguez@mcdonald-reed.com,+1 (269) 641-4524,CA,South Troy,41,F,"Electronics, Sports, Home Appliances",2022-12-23,2024-11-22,972.98,1.6,1
CUST1678,Angela Griffin,prattvanessa@norton-harmon.biz,(854) 238-1115,US,West Cody,30,M,Books,2022-08-20,2023-01-24,3263.33,1.1,1
CUST1679,David Jackson,kimberlyjackson@gmail.com,+91 6014145 185,IN,Jenningsmouth,29,F,Books,2022-12-24,2025-02-18,554.97,2.2,0
CUST1680,Michael Ward,franklinjuan@brown.com,+234 558 430 6238,NG,New Jordanmouth,20,F,"Fashion, Beauty",2023-01-09,2023-02-13,1995.4,4.2,1
CUST1681,Timothy Griffin,bgordon@bishop-williams.com,+91 4812149 124,IN,Longport,47,M,"Beauty, Electronics",2022-12-05,2025-04-03,3443.46,4.3,0
CUST1682,Jordan Morris,jimenezfrank@gibson.info,+91 5066371 842,IN,New Jacob,38,M,"Sports, Home Appliances, Beauty",2024-05-06,2024-06-06,4037.4,0.6,1
CUST1683,Kimberly Young,daniel21@scott.com,(970) 492-9751,US,North Ninaton,43,F,Books,2022-08-20,2023-02-19,2482.08,4.8,1
CUST1684,Andrew Edwards,rlittle@pham-ball.info,+91 1822483 784,IN,Nelsonstad,56,F,"Books, Home Appliances, Beauty",2023-05-09,2023-06-23,1367.38,3.4,1
CUST1685,Lacey Gaines,crystaldavis@yahoo.com,+1 (949) 157-8337,CA,West Cynthiaside,29,F,"Home Appliances, Electronics, Fashion",2024-07-29,2025-06-09,4861.67,1.0,0
CUST1686,Kimberly Sandoval,sloancory@nicholson-rogers.biz,(611) 914-7588,US,Gonzalesland,55,F,Sports,2024-01-13,2024-03-15,1751.87,4.7,1
CUST1687,Justin Rojas,jwilliams@cole.com,+1 (176) 594-8646,CA,East Nicoleborough,21,F,"Electronics, Beauty",2023-10-27,2024-07-15,3665.38,2.5,1
CUST1688,William Bernard,kwagner@yahoo.com,+91 8725049 772,IN,West Michelle,56,Other,"Books, Home Appliances",2023-10-05,2023-10-08,2355.23,0.7,1
CUST1689,Thomas Fields,alexandria87@ward.info,+234 278 569 3808,NG,East Courtney,19,Other,"Fashion, Books",2024-02-16,2024-06-10,3407.48,4.0,1
CUST1690,Lori Martin,shannoncheryl@hotmail.com,+234 615 510 7941,NG,Lake Catherine,37,Other,Sports,2023-04-20,2025-04-23,2143.6,2.5,0
CUST1691,Donna Mitchell,jwright@flores.com,(234) 827-4928,US,New Jessicachester,65,F,Fashion,2023-09-14,2024-05-10,1850.5,0.7,1
CUST1692,Richard Moore,teresa33@jacobson-crosby.com,(157) 972-2709,US,Colemanbury,27,Other,"Home Appliances, Books",2023-12-26,2024-12-12,2721.43,1.1,1
CUST1693,Michael Anderson,qnorris@hotmail.com,+234 451 281 7809,NG,South George,33,Other,"Sports, Home Appliances, Electronics",2023-02-25,2023-05-27,4862.08,3.6,1
CUST1694,Catherine Robinson,rjohnson@yahoo.com,(472) 471-2920,US,Jamesport,56,Other,"Electronics, Home Appliances, Beauty",2024-06-04,2025-07-19,1700.28,0.7,0
CUST1695,Brian Morgan,victoria57@hotmail.com,+234 395 270 2327,NG,Haydenport,45,F,Fashion,2024-07-25,2024-09-20,4644.46,3.9,1
CUST1696,Stephanie Jones,irwinricky@may-thompson.com,+234 776 496 5723,NG,New Caitlyn,23,F,Fashion,2023-05-21,2024-05-24,3635.81,3.8,1
CUST1697,Jeremy Harris,pbrooks@burnett.com,+1 (575) 423-2953,CA,Miguelland,50,Other,Beauty,2023-08-24,2024-08-01,1378.78,1.9,1
CUST1698,Donald Stephenson,brandonrosario@jackson.com,(126) 841-9243,US,East Johnport,66,F,"Beauty, Fashion",2024-04-09,2025-05-24,1933.76,2.6,0
CUST1699,Kimberly Becker,kylegarner@hotmail.com,+234 172 375 7811,NG,South Robertshire,43,M,"Books, Beauty, Electronics",2024-07-02,2025-01-03,2557.66,0.7,1
CUST1700,Jamie Hancock,karengentry@hotmail.com,+91 2718655 931,IN,Port Michele,60,M,"Books, Home Appliances",2023-05-29,2023-11-22,1114.97,4.0,1
CUST1701,Linda Graves,bmorgan@atkinson.info,+1 (185) 458-1147,CA,North Rachelmouth,24,M,Electronics,2022-09-18,2024-12-02,3972.27,3.4,1
CUST1702,Cheryl Perry,kathleen27@grant.net,+234 525 908 9379,NG,Lake Dennis,64,Other,"Home Appliances, Sports, Beauty",2022-08-01,2023-03-04,1183.18,3.3,1
CUST1703,James Miller,nathanjefferson@hotmail.com,+1 (504) 881-7237,CA,Wagnerview,53,M,"Books, Beauty",2024-07-18,2024-09-23,1710.88,2.3,1
CUST1704,Maria Mitchell,derek60@hotmail.com,+234 587 328 9000,NG,East Janice,65,F,Sports,2022-12-05,2023-01-24,4130.88,1.2,1
CUST1705,William Riley,jodi94@hester-keller.biz,+44 4495 890124,UK,Parkhaven,20,Other,"Electronics, Home Appliances, Books",2023-09-18,2024-08-11,3397.63,1.7,1
CUST1706,Gerald Porter,peterhamilton@yahoo.com,(419) 837-2633,US,West Brendaview,41,F,"Books, Home Appliances",2022-12-10,2025-06-18,1117.0,4.9,0
CUST1707,Emily Ingram,hestermatthew@harmon-baxter.net,+91 6965385 885,IN,Montgomeryfurt,28,Other,"Sports, Home Appliances",2024-02-17,2025-07-23,244.87,3.3,0
CUST1708,Luis Lewis,zsolomon@gmail.com,+91 9156572 434,IN,Port Georgeton,36,Other,"Home Appliances, Fashion, Beauty",2023-06-26,2025-01-02,4979.55,0.6,1
CUST1709,James Alvarado,mary41@hotmail.com,+1 (123) 997-3140,CA,Michaelport,25,M,"Fashion, Beauty",2022-10-07,2024-11-22,745.32,3.2,1
CUST1710,Richard Schultz,vbrooks@gmail.com,(920) 383-5000,US,Mejiashire,28,Other,"Sports, Home Appliances",2022-09-16,2024-11-03,2896.65,1.3,1
CUST1711,Miranda Butler,stephen37@yahoo.com,+234 673 931 6777,NG,West Charles,56,F,"Books, Electronics",2023-04-13,2023-06-11,3781.28,2.4,1
CUST1712,Natasha Gallegos,omcguire@gmail.com,+234 184 775 9057,NG,Kendraburgh,32,F,"Home Appliances, Books",2022-12-10,2024-05-07,2561.29,2.9,1
CUST1713,Madison Thompson,kmurphy@gmail.com,+91 7667408 608,IN,Erikashire,43,F,Sports,2024-05-22,2025-05-30,869.14,4.4,0
CUST1714,Brenda Wilkins,benjamin00@hotmail.com,+234 368 877 2469,NG,Ashleyland,61,M,"Sports, Home Appliances",2024-07-26,2025-03-01,3838.38,3.5,0
CUST1715,Justin Flores,marydaniels@gmail.com,+91 4384238 791,IN,Brooksbury,57,M,Sports,2022-11-08,2024-01-21,2110.44,3.4,1
CUST1716,Jennifer Collins,andrewbrown@yahoo.com,+1 (244) 122-7518,CA,East Joseph,54,Other,"Electronics, Books",2023-04-16,2023-12-22,2566.47,0.9,1
CUST1717,Kyle Fox,lthomas@reyes.com,+1 (774) 323-9316,CA,West Curtisland,48,Other,Books,2023-06-12,2023-10-08,1324.71,3.1,1
CUST1718,Renee Williams,triciarojas@hall.com,(188) 641-5937,US,South Denise,59,F,"Sports, Fashion, Beauty",2023-08-08,2023-10-13,3740.53,4.5,1
CUST1719,Christopher Smith,walkerrenee@williams.com,+91 5031487 525,IN,Hardychester,29,F,"Fashion, Books, Beauty",2024-06-01,2025-04-30,1908.42,4.4,0
CUST1720,Jordan Castaneda,wbennett@yahoo.com,+234 405 438 1953,NG,West Rachel,54,F,"Fashion, Sports",2023-08-22,2024-08-11,417.58,0.6,1
CUST1721,Renee Dominguez,kelsey11@taylor.com,+91 6287073 480,IN,East Lynn,47,Other,"Electronics, Sports, Books",2023-08-26,2023-11-20,4949.6,4.1,1
CUST1722,Brandy Vazquez,harriserika@collins.net,+44 6159 452700,UK,South Andrewfurt,22,M,"Electronics, Home Appliances, Sports",2023-09-21,2025-01-13,1299.83,3.7,1
CUST1723,Robert Henderson,gcampbell@yahoo.com,+91 3068564 864,IN,Kevinhaven,34,Other,"Electronics, Sports, Beauty",2023-02-10,2023-03-08,444.79,2.4,1
CUST1724,Timothy Conway,anna34@hotmail.com,+91 3278509 564,IN,Wrightburgh,36,F,"Electronics, Books, Home Appliances",2023-08-05,2024-07-09,2455.96,3.8,1
CUST1725,Keith Bryan,gary02@yang.net,+1 (734) 311-8437,CA,Tateburgh,68,M,Fashion,2023-10-26,2024-05-31,3183.41,2.5,1
CUST1726,Kiara Miranda,maria51@shelton-cook.org,+234 168 867 5526,NG,Maryfurt,68,M,"Fashion, Books, Home Appliances",2023-05-17,2024-02-21,3813.91,3.1,1
CUST1727,Mrs. Patricia Thomas DVM,scotttanya@turner.net,+234 484 607 9820,NG,Markfort,48,M,"Electronics, Books",2023-12-23,2024-08-06,795.56,1.6,1
CUST1728,Kathryn Harrison,kathy14@yahoo.com,(562) 144-4743,US,Henrymouth,66,M,"Books, Beauty",2024-06-21,2024-06-28,2345.39,3.7,1
CUST1729,Susan Wolfe,elizabeth77@johnson.biz,+91 1719623 789,IN,North Robert,34,Other,"Sports, Electronics",2024-07-01,2024-08-04,1720.24,2.5,1
CUST1730,John Montgomery,wmcclure@morris-thompson.com,+44 5728 779054,UK,Lake Wesley,32,F,"Books, Beauty, Sports",2023-01-19,2024-04-26,825.32,1.8,1
CUST1731,Sheila Wolf,gmcdaniel@yahoo.com,+44 2479 472304,UK,South Rebeccafurt,63,F,"Books, Fashion, Sports",2024-07-15,2025-03-30,2881.44,1.9,0
CUST1732,Ian Mcdonald,mary61@yahoo.com,+44 7792 686864,UK,Tinashire,34,Other,Electronics,2023-09-08,2024-10-06,3076.5,4.4,1
CUST1733,Cynthia King,ashley55@dominguez.com,+44 4589 317107,UK,Robertborough,18,F,"Beauty, Sports",2023-02-02,2024-11-16,2957.83,1.2,1
CUST1734,Jacob Jones,randall61@anderson.biz,+1 (681) 561-6110,CA,Rileyside,28,F,"Fashion, Sports, Books",2022-12-23,2023-07-15,2088.64,3.3,1
CUST1735,Dr. Jordan Obrien,christophercoleman@gmail.com,+1 (159) 455-3654,CA,Simsview,49,Other,Sports,2023-03-24,2025-06-17,1934.38,4.4,0
CUST1736,Shaun Hays,lisa16@anderson-smith.com,+91 3250547 594,IN,Richardtown,18,Other,Books,2024-02-01,2024-07-09,959.4,4.5,1
CUST1737,William Mullins,rsanchez@smith.com,+44 7362 104646,UK,Frenchburgh,35,Other,"Electronics, Fashion, Books",2022-10-24,2024-11-19,1615.61,1.5,1
CUST1738,Gregory Ruiz,zgibson@hotmail.com,+91 5854173 270,IN,Laurentown,18,Other,"Fashion, Beauty, Books",2022-12-27,2023-01-14,2350.68,4.6,1
CUST1739,Sara Mckinney,taylorsmith@parker.com,(826) 555-5990,US,Clarkmouth,39,Other,Books,2024-04-11,2024-11-28,2052.61,0.9,1
CUST1740,Sara Miller,sanfordmary@smith.org,+1 (437) 617-7767,CA,Lake Carlos,52,M,Home Appliances,2022-11-06,2023-10-28,4812.12,4.3,1
CUST1741,Tracy Baxter,riosfrank@owens.com,+1 (928) 314-7411,CA,Cruzbury,69,Other,Beauty,2023-04-17,2024-02-21,2662.45,1.6,1
CUST1742,Jonathon Santos,ulynn@robertson.info,+44 1806 851960,UK,Lake Elizabeth,29,M,"Books, Sports, Beauty",2023-05-31,2024-09-13,1218.87,3.7,1
CUST1743,Katherine Robinson,kellereric@singh-martinez.info,(805) 437-7792,US,Rivasshire,22,M,"Books, Electronics, Fashion",2023-03-03,2023-04-19,3741.24,3.8,1
CUST1744,Robert Bowers,woodwalter@brown.biz,+44 6402 259134,UK,Melindaport,48,F,Sports,2023-12-03,2024-08-24,1295.31,3.9,1
CUST1745,Kathryn Moore,reginameadows@murphy.org,(578) 552-9137,US,Adamsland,30,F,Home Appliances,2024-04-08,2025-06-02,1662.41,3.4,0
CUST1746,Jennifer Bell,devin22@hotmail.com,(924) 868-7336,US,Port Ashleymouth,55,M,"Home Appliances, Books, Electronics",2023-02-07,2024-10-20,2432.58,0.9,1
CUST1747,Kristy Olsen,anna49@lopez-phelps.com,+1 (858) 978-6240,CA,Castillochester,64,F,"Fashion, Sports, Home Appliances",2023-12-22,2024-07-17,2205.8,4.6,1
CUST1748,Stanley Sellers,colleen00@hotmail.com,(696) 971-2481,US,Brookefurt,35,F,"Fashion, Books, Home Appliances",2024-05-31,2025-04-02,1333.56,2.3,0
CUST1749,Brenda Clark,patricksmith@gmail.com,+1 (693) 898-5665,CA,East Danatown,34,Other,Books,2024-02-29,2025-02-07,1490.4,3.4,0
CUST1750,Reginald Powers,thorntontrevor@gmail.com,+234 548 239 1011,NG,North Rachel,58,F,Fashion,2023-06-18,2024-04-10,3421.43,2.8,1
CUST1751,Michelle Pierce,moorekatherine@williamson.com,+91 8430216 267,IN,East Deborahbury,50,F,"Fashion, Beauty",2024-07-01,2024-12-21,131.93,4.5,1
CUST1752,Victoria Bennett,osmith@gmail.com,(693) 744-1041,US,Richardmouth,24,F,"Beauty, Sports",2023-03-17,2024-04-08,3826.15,3.5,1
CUST1753,Scott Lee,umendoza@yahoo.com,+44 7407 958469,UK,Harrisbury,32,M,"Sports, Books",2023-08-15,2025-05-01,1048.62,1.0,0
CUST1754,Kyle Garza,vanessa88@yahoo.com,+234 864 346 1820,NG,Zacharyhaven,61,F,"Fashion, Sports, Beauty",2022-09-27,2024-05-28,3855.46,2.6,1
CUST1755,Samuel Rivera,tammyowen@combs-barnes.com,+234 378 607 9329,NG,Lake Antoniomouth,68,M,Sports,2023-06-29,2024-08-16,866.3,3.9,1
CUST1756,Samuel Chan,colliercharlene@yahoo.com,+44 1212 142871,UK,North Sabrinaton,48,Other,"Home Appliances, Books, Fashion",2023-09-04,2023-10-14,1695.84,2.8,1
CUST1757,Joseph Hurley,walexander@hotmail.com,+234 337 745 6063,NG,Campbellfurt,37,F,Books,2024-06-20,2024-07-17,2412.71,4.4,1
CUST1758,Kenneth Montes,clarkautumn@yahoo.com,+234 689 487 9156,NG,New Jefferyville,38,F,"Home Appliances, Sports",2024-03-07,2025-05-25,3660.88,4.2,0
CUST1759,Calvin Keller,michaeljones@gmail.com,+91 1702119 301,IN,Carolyntown,43,M,"Books, Fashion",2023-01-03,2023-01-23,3837.21,0.5,1
CUST1760,Kenneth Brown,annette99@hoover.com,+91 5142337 671,IN,Sheltonmouth,63,M,Beauty,2023-10-22,2024-06-06,3858.54,0.6,1
CUST1761,Mark Guerra,shannonkimberly@yahoo.com,+234 117 763 4480,NG,Pierceside,38,F,"Books, Sports",2023-05-29,2025-03-27,1544.5,2.2,0
CUST1762,Michael Lee,rickmartin@beck.info,+1 (822) 108-3955,CA,Goodwinbury,57,Other,"Books, Electronics",2023-07-24,2024-03-02,3721.18,4.1,1
CUST1763,Kaitlyn Bailey,piercedavid@gmail.com,(944) 987-2727,US,Port Terrychester,48,Other,"Home Appliances, Electronics, Beauty",2023-08-30,2024-01-06,1291.38,2.0,1
CUST1764,Jerry Kirby,watkinsvanessa@hotmail.com,+91 3261128 881,IN,Port Jeremyberg,55,F,Electronics,2022-09-12,2024-02-23,1324.25,4.9,1
CUST1765,Jeffrey Johnson,erinsmith@smith-kim.net,(593) 213-3781,US,Katherinefort,41,F,"Electronics, Home Appliances",2023-09-16,2024-08-25,3234.18,1.7,1
CUST1766,Glenn Gilmore,sandracampbell@woods-green.com,+44 2552 828114,UK,Lesliemouth,67,Other,"Fashion, Beauty",2023-12-27,2024-05-10,4416.16,0.8,1
CUST1767,Nathan Kaufman,tonyamorris@hotmail.com,+1 (529) 770-1795,CA,Port Abigailville,23,F,Books,2023-05-03,2024-02-03,1564.39,1.4,1
CUST1768,Emily Reynolds,amycooper@stevens-mitchell.biz,+1 (606) 137-7033,CA,Lake Robertside,53,Other,"Beauty, Electronics",2024-03-13,2024-06-01,2778.27,3.5,1
CUST1769,Kathy Clark,jonathonmorris@thompson.com,+44 9341 549132,UK,East Sandraport,68,Other,"Beauty, Books, Sports",2022-08-07,2025-03-09,3883.29,0.8,0
CUST1770,Michael Dickerson,kevinmata@taylor-hammond.info,+91 1899200 447,IN,West Michellemouth,38,F,Home Appliances,2024-03-01,2024-11-23,3761.64,1.5,1
CUST1771,Teresa Little,amandasmith@hotmail.com,+234 307 923 3722,NG,Wandaberg,63,F,"Sports, Electronics",2024-02-12,2025-02-11,1731.76,3.5,0
CUST1772,Maurice Burgess,jenniferwatts@hotmail.com,+44 7190 708179,UK,Benjaminview,43,F,Sports,2023-07-26,2023-10-02,684.03,2.3,1
CUST1773,Catherine Mcclain,rjohnson@cooper.info,(870) 991-4037,US,Roseshire,19,Other,"Electronics, Sports",2023-08-08,2024-06-27,4573.61,2.8,1
CUST1774,Rebecca Moore,ingramjennifer@gmail.com,+234 818 328 3285,NG,Port Sheilafurt,54,F,"Electronics, Beauty, Sports",2024-06-04,2024-10-28,3971.67,2.7,1
CUST1775,Kevin Dillon,joshua54@bridges.com,+1 (425) 651-9680,CA,North Jose,69,Other,Sports,2022-12-22,2024-06-15,3924.88,2.9,1
CUST1776,Hannah Walker,williamjordan@nguyen.org,+91 1152195 415,IN,Rileyside,66,M,"Home Appliances, Books, Beauty",2022-08-02,2022-10-20,3089.15,5.0,1
CUST1777,Jeffery Mcguire,christopherhernandez@hotmail.com,+91 7151970 161,IN,Thompsonside,27,Other,"Electronics, Fashion",2023-05-22,2024-12-01,4457.84,5.0,1
CUST1778,Tyler Clark,rwilliams@hotmail.com,+1 (943) 994-9818,CA,East Andrew,62,Other,"Electronics, Home Appliances",2023-06-12,2024-10-11,1765.07,2.9,1
CUST1779,Cassandra Harper,qowens@gmail.com,+1 (502) 314-2278,CA,Harristown,42,M,Fashion,2022-12-10,2024-06-23,1539.69,3.3,1
CUST1780,Andrew Harrison,williesmith@gmail.com,+234 817 514 6105,NG,New Marciaport,32,Other,"Books, Sports, Home Appliances",2024-05-22,2025-07-26,2193.03,1.7,0
CUST1781,Bobby Davis,melissa30@bender.com,+44 7360 532064,UK,Port Nicholas,40,Other,"Fashion, Beauty, Sports",2024-03-30,2025-04-22,3872.65,3.1,0
CUST1782,Heidi Flores,karen85@gilbert-house.biz,+44 3494 270751,UK,Charlesville,52,Other,Fashion,2022-12-16,2023-07-27,1611.56,1.0,1
CUST1783,Kelsey Miller,vburgess@hotmail.com,+1 (909) 161-3992,CA,Macdonaldport,38,M,"Fashion, Beauty, Books",2023-12-05,2023-12-06,1807.75,0.8,1
CUST1784,Brian Green,williamwalters@gmail.com,+44 7221 960511,UK,West Joshua,31,F,Fashion,2023-06-21,2024-09-22,2178.99,1.7,1
CUST1785,John Stephens,orusso@gmail.com,+91 2277635 540,IN,Brianburgh,19,F,"Beauty, Fashion, Home Appliances",2022-08-18,2024-05-25,703.24,4.8,1
CUST1786,Daniel Warren,joseph40@jones-jones.com,(803) 575-3810,US,Andrewbury,31,F,"Electronics, Beauty, Fashion",2024-07-07,2025-02-04,2289.38,2.3,0
CUST1787,Gregory Conrad,ghamilton@fernandez-young.com,+1 (772) 303-2999,CA,Gallagherview,25,M,Electronics,2023-12-26,2025-05-20,4575.09,3.8,0
CUST1788,Heather Moss,annamarsh@neal.com,+91 3627549 105,IN,New Susan,38,F,Fashion,2023-07-19,2024-10-07,3729.15,2.1,1
CUST1789,Matthew Williams,danielalexander@yahoo.com,(660) 103-2969,US,South Catherine,34,Other,Home Appliances,2024-06-29,2024-08-24,4018.98,2.1,1
CUST1790,Sarah Malone,valerietaylor@hotmail.com,(714) 164-4795,US,Johnbury,43,M,"Books, Beauty",2022-12-07,2024-05-09,135.55,4.1,1
CUST1791,Patrick Jackson,ycervantes@gmail.com,(674) 335-9287,US,Kennethbury,37,M,"Electronics, Home Appliances, Sports",2024-04-26,2024-09-04,2227.33,4.3,1
CUST1792,David Carlson,meganhart@yahoo.com,(855) 637-1313,US,East Tricia,59,F,Fashion,2023-08-09,2024-12-19,4761.41,1.7,1
CUST1793,Samantha Roberts,mariagarza@gmail.com,+44 9443 434834,UK,West Theresaview,51,M,Beauty,2023-09-10,2024-07-25,969.06,0.5,1
CUST1794,Kathleen Rodriguez,david23@freeman-garcia.org,+91 1872176 594,IN,Keithfort,69,M,"Beauty, Books, Sports",2024-07-28,2025-04-14,3835.21,0.8,0
CUST1795,Brian Jones,tayers@johnson.com,+1 (465) 503-9648,CA,Rosehaven,29,M,"Fashion, Beauty, Books",2023-10-18,2025-04-06,2132.89,1.2,0
CUST1796,Katelyn Clark,carol66@gmail.com,(553) 238-4590,US,Grayton,31,F,"Beauty, Books",2023-06-03,2024-10-26,3954.13,0.6,1
CUST1797,Rebecca Baker,grantamy@graham.com,+234 613 754 3520,NG,Maryberg,19,F,Home Appliances,2024-03-18,2024-10-30,3147.38,0.6,1
CUST1798,Laurie Campbell,beverlyayala@gmail.com,(511) 118-3240,US,Lawsonmouth,44,M,"Home Appliances, Sports, Fashion",2024-04-05,2025-05-24,3701.26,1.1,0
CUST1799,Michael Jordan,robinsonjoy@yahoo.com,+44 4216 519831,UK,Millsmouth,32,M,"Electronics, Beauty",2023-08-10,2024-07-17,590.56,2.1,1
CUST1800,Matthew Jones,tonytanner@gmail.com,+91 9642662 335,IN,North Jason,52,F,Sports,2023-04-01,2023-11-19,2375.72,2.4,1
CUST1801,Cynthia Richardson,boydamanda@yahoo.com,(292) 285-8667,US,West Janet,34,M,"Beauty, Sports",2023-11-27,2025-07-11,1626.01,2.6,0
CUST1802,Manuel Morrison,rgood@hotmail.com,+234 601 306 8365,NG,Johnsonshire,24,F,"Beauty, Sports",2022-08-23,2023-01-14,4788.84,3.5,1
CUST1803,Jennifer Ferguson,mackenzie65@hotmail.com,+44 8852 572613,UK,New Paul,69,M,Beauty,2023-11-21,2023-12-21,716.58,2.8,1
CUST1804,Patricia King,zharris@hotmail.com,(969) 846-2582,US,New Michelletown,36,Other,Fashion,2024-03-27,2024-04-20,3741.61,3.7,1
CUST1805,Kathleen Stephenson,pamela07@hotmail.com,+44 3646 944226,UK,Lake Wesleyhaven,37,F,"Home Appliances, Sports, Books",2023-03-15,2023-09-01,1328.29,3.8,1
CUST1806,Barry Higgins,dflores@hall.com,+44 2149 224481,UK,West Amandamouth,27,Other,"Electronics, Home Appliances, Beauty",2023-07-20,2024-12-15,1706.93,2.2,1
CUST1807,Jennifer Fitzpatrick,paullamb@moore.com,+44 2927 274321,UK,Changside,58,M,Fashion,2023-07-07,2024-09-10,4899.7,0.6,1
CUST1808,Carmen Ray,hjohnson@garcia-dominguez.net,+91 6615913 996,IN,Jamesbury,48,F,Beauty,2023-08-30,2024-06-10,1680.41,3.1,1
CUST1809,Steven Harris,ariana70@yahoo.com,+1 (941) 226-8130,CA,Jonathanville,47,Other,"Sports, Home Appliances",2022-09-16,2023-11-22,2087.72,5.0,1
